fire_name,fire_year,fire_size_acres,closest_distance_miles,perimeter_points_count,closest_point
NEBO (2),1969,115.54258663169311,363.1971180571237,32,"(35.718537195490335, -83.83153532266755)"
STOCKHOLM # 1 (2),1969,126.09746102613909,479.107963945108,17,"(37.23334078674466, -86.1261935225056)"
SILENT GROVE # 1 (2),1969,75.39049399369075,475.11460962334155,23,"(37.16212648850703, -86.18503256724902)"
ROCKY TOP (2),1969,32.821549399606,361.7187017494394,35,"(35.681393598987405, -83.61250057030914)"
LONG BRANCH (2),1969,23.30345057659452,481.53742369370224,9,"(37.256252011331284, -86.19442690933965)"
ABRAMS MTN (2),1969,23.180975465647588,637.3347972633887,22,"(38.40949392459136, -78.53890197192479)"
BILEW (2),1969,20.046526121398696,482.51428834401173,15,"(37.26891120739321, -86.20416247205257)"
PAINE RUN (2),1969,7.737741609041988,617.4268501157186,36,"(38.19669582970372, -78.79754512382462)"
COVE HOLLOW (2),1969,2.053641731643392,482.3738233588395,361,"(37.26299398755015, -86.22319051915878)"
WILDCAT (2),1969,0.9947207309526623,615.7869621638051,37,"(38.156969424423366, -78.77387206535647)"
ROUTE 33 (2),1969,0.994550309367842,634.2766386371871,37,"(38.34808211176639, -78.52139387903442)"
MADISON RU (2),1969,0.5783937729445568,622.2702462312881,22,"(38.2644802471668, -78.76716720723783)"
MD 77 (2),1969,0.09947673890825674,626.9239743006124,37,"(38.29075005985664, -78.65905235960905)"
No Fire Name Provided (2),1970,268.08725369321695,475.78077108235374,84,"(34.68826595745078, -90.70078971956363)"
No Fire Name Provided (2),1970,54.63727166350906,649.8395912823989,46,"(35.73960486391218, -93.54334103706078)"
No Fire Name Provided (2),1970,40.551176175838656,597.1801300206716,24,"(35.940177774714165, -92.24324000262557)"
No Fire Name Provided (2),1970,37.98039399999711,647.2741672035329,35,"(35.70927451657105, -93.5125754924961)"
JACK RIDGE (2),1970,33.60556522195686,642.0095860370287,30,"(38.50510734036926, -78.57026442256058)"
GRINDSTONE (2),1970,30.957481759241354,643.1544987946161,23,"(38.51973951060126, -78.56020268552383)"
No Fire Name Provided (2),1970,25.74837101804509,634.863035168671,24,"(35.12868022969107, -93.66234578102882)"
No Fire Name Provided (2),1970,15.533499966431751,620.7265470154438,32,"(35.56030707237966, -93.07092947796882)"
MILLER Run (2),1970,14.920604298507515,620.0230508392581,37,"(38.23076849142835, -78.77664576123031)"
BELDOR Ridge (2),1970,14.919219704765295,632.2201178003688,37,"(38.359883942994884, -78.61548336923737)"
No Fire Name Provided (2),1970,11.84484926883583,621.9833951477888,18,"(35.543184760164834, -93.11023112282084)"
No Fire Name Provided (2),1970,8.29427074616525,479.06480414156,361,"(34.746976462592826, -90.72032948839045)"
No Fire Name Provided (2),1970,7.964560609582818,640.9697901947392,361,"(35.836320077941224, -93.28263070254731)"
No Fire Name Provided (2),1970,7.184786936633669,633.037002590493,361,"(35.20920511949286, -93.57327037233796)"
No Fire Name Provided (2),1970,7.1599089353337035,612.391005392832,21,"(36.07244446319713, -92.46055484812035)"
No Fire Name Provided (2),1970,5.8219322525924015,604.5740183876893,361,"(35.53215131768954, -92.75311549232002)"
No Fire Name Provided (2),1970,5.300822296835895,474.2558541222765,361,"(34.68569544392869, -90.66993608592561)"
No Fire Name Provided (2),1970,5.118900910268433,632.1954492348849,361,"(35.764293386026544, -93.15375316584658)"
No Fire Name Provided (2),1970,4.9542591050911895,639.8076839933727,361,"(35.851394301210554, -93.24604218260218)"
No Fire Name Provided (4),1970,7.281370248587027,623.2484000223224,361,"(35.636595373394826, -93.06503060080773)"
No Fire Name Provided (2),1970,4.16091234720682,601.7942786940544,363,"(35.99784954339523, -92.29286039540544)"
No Fire Name Provided (2),1970,4.075735092883771,621.1477669028412,361,"(35.591378719886784, -93.0559014443086)"
No Fire Name Provided (2),1970,4.0522592065350755,600.2098096011862,361,"(36.04544180228181, -92.21259071914415)"
No Fire Name Provided (2),1970,3.982418046318829,630.1150060443033,361,"(35.56305799999876, -93.26469139509621)"
No Fire Name Provided (2),1970,3.2126675135419904,612.0772435826148,361,"(36.18510911423789, -92.34764079416007)"
No Fire Name Provided (2),1970,3.20109358356601,602.2196053890432,361,"(36.078022316550395, -92.22696701519179)"
No Fire Name Provided (2),1970,2.8927201057322005,636.8552681411239,361,"(35.87734344688697, -93.16239663289731)"
No Fire Name Provided (2),1970,2.619522227798923,600.5343744470786,361,"(36.06241863744276, -92.20377163119338)"
No Fire Name Provided (2),1970,2.126561445854335,645.5170535515746,361,"(35.61264728265073, -93.54738595736397)"
No Fire Name Provided (2),1970,2.10367484756389,609.5676581617778,361,"(35.535989367570195, -92.85545641366564)"
No Fire Name Provided (2),1970,2.0308854333151096,604.0754927077901,361,"(36.010399560023714, -92.33221314625592)"
No Fire Name Provided (2),1970,2.0225745270608386,622.9193061090556,361,"(35.62825564955768, -93.06458749791257)"
No Fire Name Provided (2),1970,2.005300735425133,634.9872693921741,361,"(35.78704799117786, -93.19487502586728)"
No Fire Name Provided (2),1970,1.0675608443727125,636.5930681278603,361,"(35.881164167643234, -93.15370867001565)"
No Fire Name Provided (2),1970,1.0598549883155,624.5818850271643,361,"(35.156430611022884, -93.43817022843712)"
No Fire Name Provided (2),1970,1.0406414883114194,621.4104669709777,361,"(35.546407039754115, -93.09582229647933)"
No Fire Name Provided (2),1970,1.0400166710496737,621.0642560005275,361,"(35.5537052957261, -93.08303327233106)"
No Fire Name Provided (2),1970,1.0223936513574845,628.2833341961878,361,"(35.190292348087404, -93.49015607676479)"
No Fire Name Provided (2),1970,1.020427488625174,601.7106019089377,361,"(36.00534534671801, -92.28401183675211)"
No Fire Name Provided (2),1970,1.0197118958266378,635.2713659761089,361,"(35.26702860891241, -93.57977387714644)"
No Fire Name Provided (2),1970,1.01571677636375,601.7719547111776,363,"(35.99241995109559, -92.2974030975341)"
No Fire Name Provided (2),1970,1.0104912352705693,597.7313812820169,361,"(35.96701993224963, -92.23064443652173)"
No Fire Name Provided (2),1970,1.0101275677866102,646.4748920775198,361,"(35.8826392478434, -93.36266034692747)"
No Fire Name Provided (2),1970,1.0078738451924967,632.621105851164,361,"(35.904568385787364, -93.04954088966629)"
No Fire Name Provided (2),1970,0.9987312162436555,624.4719931016741,361,"(35.67637277980624, -93.05973740287213)"
No Fire Name Provided (2),1970,0.9893527770500673,614.457511799078,361,"(35.66191131232796, -92.8591016757044)"
No Fire Name Provided (2),1970,0.9822637660470036,634.4444730106783,361,"(35.783406368829596, -93.18626064413392)"
FLEEBURG (2),1971,541.8494724893576,639.849790152378,84,"(38.46135261187746, -78.55644655468582)"
PEACHTREE (2),1971,355.2024106167719,346.7457865642459,81,"(35.449425563032555, -83.47751348584123)"
TURKEYPEN (2),1971,107.96871691580077,356.6160319359066,28,"(35.61861813448415, -83.76340230390856)"
No Fire Name Provided (2),1971,95.24866433074095,621.2738866129657,55,"(35.20707267364156, -93.33731233431287)"
MT STERLIN (2),1971,91.00373621658264,362.7051527292121,44,"(35.62349917565002, -83.03846869877316)"
No Fire Name Provided (2),1971,41.19034997025658,635.615980903282,53,"(35.26823212282147, -93.58592261396456)"
No Fire Name Provided (4),1971,39.707181980697825,621.2616712815211,361,"(35.59711443793075, -93.0538661198999)"
No Fire Name Provided (2),1971,24.257385498780003,603.7635419923847,23,"(35.951845431237665, -92.37903928234999)"
No Fire Name Provided (2),1971,21.41360952985371,638.4556295587214,51,"(35.55113187683922, -93.4462879867758)"
SILERS (2),1971,15.603701226833689,353.8789205058745,28,"(35.562777511759606, -83.56615704073651)"
No Fire Name Provided (2),1971,8.865935094146822,628.7716737739829,361,"(35.204140572430575, -93.49076020515925)"
KIRKLAND (2),1971,8.257105502162023,345.4240594163899,9,"(35.44552081613087, -83.63340134810613)"
No Fire Name Provided (2),1971,8.0908232996527,635.080066511404,361,"(35.75005237589208, -93.22589730941806)"
No Fire Name Provided (2),1971,7.963145039906602,611.7803427459713,361,"(35.598060232086816, -92.85329070011544)"
No Fire Name Provided (2),1971,7.066625002360695,601.7857374924816,363,"(35.99342658882803, -92.29677710379323)"
No Fire Name Provided (2),1971,6.094526132933541,594.7947128248012,361,"(35.94315763407743, -92.18715476947133)"
No Fire Name Provided (2),1971,5.324477205045468,600.7992583301126,361,"(36.01431547241636, -92.2552006968603)"
No Fire Name Provided (2),1971,5.213326246421975,477.0207308499097,361,"(34.695783163931104, -90.72109182087847)"
No Fire Name Provided (2),1971,4.204710181233344,639.9822170857543,361,"(35.254935660916296, -93.68272509913456)"
No Fire Name Provided (2),1971,3.8243070935829055,634.7069385194632,361,"(35.768624708411245, -93.20346597137052)"
No Fire Name Provided (2),1971,3.2211959335258022,611.231970925147,361,"(36.163395016115096, -92.34925730529864)"
No Fire Name Provided (4),1971,4.16972478944134,604.3854400810824,361,"(35.44297378655137, -92.81876552281535)"
No Fire Name Provided (6),1971,6.311844307293453,601.9054001296398,361,"(36.09339634870773, -92.205165027058)"
No Fire Name Provided (2),1971,3.1554409800176737,595.6329662803283,361,"(35.966900431206454, -92.1837371972866)"
No Fire Name Provided (2),1971,2.1078781904631043,593.3872319647073,361,"(35.95270549019806, -92.14666369078418)"
No Fire Name Provided (2),1971,2.1015223261109823,626.2368455500492,361,"(35.52270534453063, -93.21417476735878)"
No Fire Name Provided (2),1971,2.101155939716539,619.4765049398233,361,"(35.695686506164826, -92.93864374651723)"
No Fire Name Provided (2),1971,2.0843984566624707,621.2775685134152,361,"(35.535781785249476, -93.10110642135525)"
No Fire Name Provided (2),1971,2.0794257707219677,624.3048398307992,361,"(35.659358496725396, -93.06953693390265)"
No Fire Name Provided (2),1971,2.029622554995455,601.1311895680673,361,"(36.09824414691487, -92.18296323765213)"
No Fire Name Provided (2),1971,2.005808082884094,626.1785935904976,361,"(35.73742095686629, -93.04756963815642)"
No Fire Name Provided (2),1971,1.9614073576955173,633.7567701226855,361,"(35.819979554737756, -93.14256812144036)"
No Fire Name Provided (2),1971,1.9520345364821927,646.8931784559845,361,"(35.8570583977302, -93.39161082812242)"
No Fire Name Provided (2),1971,1.9258386842391733,638.9583105697467,361,"(35.87955931766921, -93.20544332037302)"
No Fire Name Provided (2),1971,1.0697045030811625,643.5693729004369,361,"(35.68909160971024, -93.45049902981009)"
No Fire Name Provided (4),1971,2.120957389758385,649.4497242428299,361,"(35.710688895157915, -93.55679366112628)"
No Fire Name Provided (4),1971,2.07571325193577,599.5591179404234,361,"(36.02767523821718, -92.21475513478552)"
No Fire Name Provided (2),1971,1.054326457803528,633.2710528158326,361,"(35.13334482695676, -93.627544615389)"
No Fire Name Provided (2),1971,1.050441607428974,649.88945840369,361,"(35.66724588902877, -93.59796428865654)"
No Fire Name Provided (2),1971,1.0499842614463681,597.9567897661858,361,"(35.984633527787686, -92.21924401167982)"
No Fire Name Provided (2),1971,1.0473490296215555,643.1546126909208,361,"(35.75519342464436, -93.39175759627561)"
No Fire Name Provided (2),1971,1.0433241682571597,623.6424013586037,361,"(35.639150624786026, -93.07133581831951)"
No Fire Name Provided (2),1971,1.0427181545626587,638.9543464036021,361,"(35.88471722835466, -93.20120558067325)"
No Fire Name Provided (2),1971,1.0328879496207037,607.7044861618284,361,"(35.44680771730004, -92.88527604878668)"
No Fire Name Provided (2),1971,1.0242327744961683,606.0644553018517,361,"(36.09800881754183, -92.29474291303956)"
No Fire Name Provided (2),1971,1.0153449261490384,623.6403068906459,361,"(35.649431140681905, -93.06328371241645)"
No Fire Name Provided (2),1971,0.9997566561147286,620.9101018766551,361,"(35.53300692178665, -93.09553872390326)"
No Fire Name Provided (2),1971,0.9962199280860382,621.8536244275185,361,"(35.54295631140669, -93.10769519921085)"
No Fire Name Provided (2),1971,0.9917799340968364,638.873433052135,361,"(35.84139087679622, -93.23417068926312)"
No Fire Name Provided (2),1971,0.3601970525508894,633.5366096489757,361,"(35.68279788902426, -93.2455090801289)"
DUNDO (2),1971,0.09948015781457913,622.228482508861,37,"(38.23699404055232, -78.71281676219522)"
No Fire Name Provided (2),1971,0.08466598884485779,637.3323370082984,361,"(35.6983457207338, -93.3131784412665)"
No Fire Name Provided (2),1972,30.214884681351826,639.3289185383705,41,"(35.24629449289954, -93.67528971060482)"
No Fire Name Provided (2),1972,20.757754142087958,615.2990984152218,28,"(35.641846776459246, -92.89301023253944)"
ASPHALT QUARRY (2),1972,33.116565615196784,482.10139290277635,69,"(37.25330991235582, -86.25078089587787)"
CHILHOWEE (2),1972,18.742264167915284,354.81656778841,25,"(35.60399592099669, -83.98739673201435)"
HY129 (2),1972,14.217523468999616,348.02249995339514,30,"(35.50416853411392, -83.95715062682119)"
PARSONS (2),1972,13.218174511481028,347.60076061894694,13,"(35.497319686494954, -83.94009184488432)"
No Fire Name Provided (2),1972,8.094578454297977,631.8089767459969,361,"(35.21695365635942, -93.54341183048004)"
No Fire Name Provided (2),1972,7.966570112544781,625.1880865568382,361,"(35.51995762737109, -93.19443443474279)"
No Fire Name Provided (2),1972,7.178274220167452,646.8542543778962,361,"(35.758173472957516, -93.46699386397634)"
No Fire Name Provided (2),1972,6.990684355453558,633.579802177455,361,"(35.77659054462895, -93.17334079235081)"
No Fire Name Provided (2),1972,6.14401525001109,625.0437725645348,361,"(35.86505091834181, -92.91939987846226)"
No Fire Name Provided (2),1972,5.532649437564014,632.4780238131674,361,"(35.23598898484119, -93.54419872856096)"
No Fire Name Provided (2),1972,5.252781397360299,627.3497452871837,361,"(35.18658526472322, -93.47382363376316)"
No Fire Name Provided (2),1972,4.166537772489141,478.79078189338713,361,"(34.746112633195544, -90.71512349519656)"
No Fire Name Provided (2),1972,4.059602402711322,633.8516911829423,361,"(35.63320686189251, -93.2898697989028)"
No Fire Name Provided (2),1972,3.9159859237339956,630.7660929877626,361,"(35.70721671682688, -93.16836619822719)"
No Fire Name Provided (2),1972,3.0078200484237065,627.2466941938885,361,"(35.75063168852449, -93.05970217605712)"
CADES COVE (2),1972,2.568439290475655,355.83154639190167,10,"(35.608117359054404, -83.7772855850084)"
No Fire Name Provided (2),1972,2.1172463157091226,475.9735950943895,361,"(34.68850331542414, -90.704765204492)"
No Fire Name Provided (2),1972,2.0953264521852093,647.4504646704451,361,"(35.570223192419945, -93.61785420254438)"
No Fire Name Provided (2),1972,1.9939105399890547,635.1461815534402,361,"(35.87076577543625, -93.1312465385675)"
No Fire Name Provided (2),1972,1.976842381694201,634.8139532649791,361,"(35.74356257533914, -93.22535017904993)"
No Fire Name Provided (2),1972,1.1070795580463952,476.1340038428588,361,"(34.71205855845512, -90.68747522256587)"
No Fire Name Provided (2),1972,1.054140322828133,633.5462996354136,361,"(35.56843140025011, -93.33196838327451)"
No Fire Name Provided (2),1972,1.0533629886043594,634.8410317654308,361,"(35.586001597122674, -93.34581644227814)"
No Fire Name Provided (2),1972,1.0400328656586422,612.7643683067787,361,"(35.49943360445806, -92.95086229704411)"
No Fire Name Provided (2),1972,1.0296141123871325,633.4240051653074,361,"(35.57445377555602, -93.32496375629628)"
No Fire Name Provided (2),1973,29.233081915130537,636.7608550561572,34,"(35.725031136654756, -93.28070317382968)"
ABRAM MT (2),1973,21.67701056898283,637.1806067801998,23,"(38.4123454083557, -78.54991763350856)"
No Fire Name Provided (2),1973,18.899867127208463,600.4006474333004,23,"(35.4435776103895, -92.7346922674802)"
J_C_H_3_2_W2_73 (2),1973,7.976240486385803,370.74476612805745,14,"(35.77634786408369, -83.2701893228363)"
LITTLE JORDAN FI (2),1973,5.823389597300419,478.74221269622444,27,"(37.234883835158435, -86.08951355800176)"
No Fire Name Provided (2),1973,5.166575687581706,634.921230958514,361,"(35.73939186466697, -93.23086149991452)"
No Fire Name Provided (2),1973,5.069561621030147,621.2266083708146,361,"(35.54472378908312, -93.09326012062718)"
No Fire Name Provided (2),1973,4.168662410028521,609.2551345275623,361,"(35.57400708607049, -92.81893766618025)"
No Fire Name Provided (2),1973,3.164351190218821,622.0214938543515,361,"(35.650602514737436, -93.02823813803487)"
No Fire Name Provided (2),1973,2.1062058771662975,638.6227321446358,361,"(35.19167116004762, -93.69685153425056)"
No Fire Name Provided (2),1973,2.093001821564157,601.6711537837194,361,"(36.02045658968755, -92.2690093133455)"
No Fire Name Provided (2),1973,2.074045432213306,623.4298208088198,361,"(35.53516914112484, -93.14645105479838)"
No Fire Name Provided (2),1973,2.067774022577519,596.2980684289007,361,"(35.980956564716884, -92.18546952664468)"
No Fire Name Provided (2),1973,2.0182415460565664,621.7606817958152,361,"(35.70400581164559, -92.98048253672447)"
No Fire Name Provided (2),1973,1.9622092418228934,622.1650705592168,361,"(35.60936728952137, -93.06337004409683)"
No Fire Name Provided (2),1973,1.0698745441307567,604.587907680582,361,"(35.992877160866286, -92.3598271985003)"
No Fire Name Provided (2),1973,1.0578774741933175,646.5214957647166,361,"(35.58040018546339, -93.59144086661594)"
No Fire Name Provided (2),1973,1.0428381601760555,626.237203259037,361,"(35.19322673677473, -93.44696430604345)"
No Fire Name Provided (2),1973,1.0355027959324998,599.2675748354673,361,"(35.9698883968371, -92.26233476131358)"
No Fire Name Provided (2),1973,1.0271977947542883,623.6173747365253,361,"(35.65246139133276, -93.06043501411624)"
No Fire Name Provided (2),1973,0.9995711935426945,623.7532178059289,361,"(35.71396169435475, -93.01481166564629)"
ANDYS ON I (2),1974,141.57075369825898,531.602310920162,17,"(37.245825541742676, -79.84898038272756)"
No Fire Name Provided (2),1974,103.18816941611756,609.1372801059396,86,"(36.03229569390472, -92.42495769473139)"
DOVERS (2),1974,101.67309455362276,394.87479586561165,20,"(35.87111481093495, -82.00729607225605)"
No Fire Name Provided (2),1974,90.42337673617166,612.3331677337985,64,"(36.149077896221044, -92.38770219071422)"
CROW HOLLW (2),1974,27.863475962900722,638.9302224615415,31,"(38.431467689529164, -78.52804068417169)"
WEBB MT (2),1974,26.61060522562806,370.015731010796,31,"(35.77476651463609, -83.34283068105266)"
