fire_name,fire_year,fire_size_acres,closest_distance_miles,perimeter_points_count,closest_point
UPPER BRUSHY #3 RX BURN (2),2013,132.19776890787466,643.1186934903045,99,"(34.45195159840672, -94.20836761082285)"
COMMUNITY PROTECTION GRANT - LISA B. HORKAN (1),2013,132.17009052291505,174.37801948261986,52,"(32.92243402340102, -83.56584336917442)"
COMMUNITY PROTECTION GRANT - RODGER PHELPS (1),2013,204.5778756180089,206.7908310228924,9,"(33.323685512031005, -83.19679141869008)"
COMMUNITY PROTECTION GRANT - HARRIS LANCASTER (1),2013,130.0543085806527,207.62190234410704,25,"(33.36221615711324, -83.29925008542415)"
HARRELL PRAIRIE (1),2013,128.89100058465243,332.4396706840936,15,"(32.33266647578812, -89.435410822718)"
TANYARD RESTORATION SALE - WFHF BURNING (1),2013,128.67142407402167,645.9762184845557,55,"(31.408486560016655, -95.07665204841885)"
COMMUNITY PROTECTION GRANT - BOBB HENDERSON (1),2013,128.06783688623943,203.81734795863926,18,"(33.3983733732602, -83.84981629984485)"
FISHVILLE BURN UNIT - COMPARTMENT 53 PBURN (1),2013,127.22458499893298,490.94936323902385,64,"(31.607444304330098, -92.42007213067617)"
Newtie King - Newtie King 2013 (1),2013,126.94121258927603,424.88271134536427,79,"(36.620824953261234, -84.51991777854121)"
NE Units (1),2013,125.23308649731835,300.6401810814233,122,"(27.136994691052717, -81.03506588611008)"
BUCKHORN BURN UNITS - BURN UNIT I (1),2013,123.59191067110082,582.0742200055856,174,"(38.79021493166099, -82.57316647960629)"
COMMUNITY PROTECTION GRANT - RUBEN CHANDLER (1),2013,122.91563266757178,201.08781596414042,12,"(33.300364507935825, -83.46355576020605)"
ZAY PRAIRIE - ZAY PRAIRIE   NORTH (1),2013,120.36546379196032,168.4979524298365,50,"(29.217236113331357, -81.83297482153759)"
MCCONNELL BURN AREA (1),2013,851.0889212625692,640.749446892294,450,"(34.71183769911462, -94.02624046977733)"
COMMUNITY PROTECTION GRANT - RUSSELL UTLEY (1),2013,116.15421295394384,237.76695449685727,36,"(33.76685137631214, -83.09101961275664)"
No Fire Name Provided (1),2013,173.3761281701118,623.3325801791705,119,"(35.1499151251389, -93.41736088140537)"
COMMUNITY PROTECTION GRANT - MILLARD ACREE (1),2013,113.5191408450758,282.66933686769346,1285,"(34.5496416561823, -84.62813809707924)"
COMMUNITY PROTECTION GRANT - JOHN DOWNIE (1),2013,112.72863990830959,238.52439550766894,62,"(33.80007325871377, -83.18065097556227)"
COMMUNITY PROTECTION GRANT - BILL HIGGINS (1),2013,110.11918700782591,190.43971408617455,16,"(33.209742463212464, -83.9214878248195)"
COMMUNITY PROTECTION GRANT - L.SMITH FARM,2013,119.3016033985791,175.4230443788908,11,"(32.93597978289647, -83.55576635280875)"
COMMUNITY PROTECTION GRANT - CAL MCELHENEY (1),2013,105.98107995345559,194.35338630294189,20,"(33.24916434721318, -83.75635727293547)"
Canaveral NS - Apollo 2 RX (1),2013,105.77882953484541,232.0269205495607,60,"(28.919439769502507, -80.81859233534642)"
Lower Current - 13 Partney (1),2013,104.78719649594761,589.215105996278,48,"(36.92805189074463, -90.94746541214923)"
#27 PLANTATION THINNING (1),2013,97.31600446139802,603.1880677751932,64,"(34.43850779692011, -93.45284101273754)"
HIGHWAY 134 (1),2013,96.66948985570959,429.92822800554654,67,"(35.492286667550744, -79.87152310973984)"
HORN VALLEY SP FUELS ACRS (1),2013,168.08971815128382,221.81778294874897,189,"(33.29146002363852, -86.04587305264519)"
BOGGS CREEK PRIVATE - BOGGS CREEK (1),2013,177.81701519164312,290.97641381450507,293,"(34.672007590159325, -83.8955731785696)"
HILLMAN FERRY CG BURN (1),2013,93.72792980577881,500.53764526133864,213,"(36.94190727399397, -88.17402395183727)"
SOUTH SANDY 3 - SOUTH SANDY (1),2013,112.4867170877985,258.612392736337,13,"(32.99153325058575, -87.49304512512025)"
COMMUNITY PROTECTION GRANT - ALAN GUDENRATH (1),2013,93.31485161840345,181.10114761248477,56,"(33.06843396078715, -83.87057022416057)"
COMMUNITY PROTECTION GRANT - THOMAS STANDARD (1),2013,162.63941891561973,251.0179562032665,32,"(33.835355563216936, -82.63838914957502)"
COMMUNITY PROTECTION GRANT - DUNCAN CRISCOE (1),2013,90.86806837083672,212.14486481668376,8,"(33.439014057331356, -83.33712094434227)"
WILLIANA BURN UNIT - COMPARTMENT 52 PBURN (1),2013,162.07711045822373,492.45551670128594,39,"(31.627929085934486, -92.44279582881893)"
COMMUNITY PROTECTION GRANT - KIM MUSE (1),2013,89.08403888934976,287.99441294162835,1150,"(34.5840116567527, -85.05107042915627)"
ROZINA ROHMAN (1),2013,87.84174764784764,194.90393373694167,21,"(33.201400691334854, -83.43258420815168)"
JACKSON ISLAND (1),2013,87.68860289816904,406.494921932873,155,"(36.18006759166528, -82.53395458588568)"
COMMUNITY PROTECTION GRANT - CLAYTON LANCASTER (1),2013,85.91748359728952,208.26304235117266,14,"(33.36461181930438, -83.26915866714394)"
COMMUNITY PROTECTION GRANT - PAUL PHILLIPS (1),2013,85.73506021657404,195.16560457061334,12,"(33.23197304967508, -83.5670401333572)"
COMMUNITY PROTECTION GRANT - JOHN LOCKE (1),2013,125.34472727699823,285.7555598146344,67,"(34.60508063359683, -84.39637952613184)"
Tupelo FMU WUI FY13-16 - Headquarters (1),2013,84.04302815428564,372.3761740543108,103,"(34.32288498365404, -88.70637731616249)"
COMMUNITY PROTECTION GRANT - AL TRUJILO (1),2013,83.59281687315895,224.59740110170247,31,"(33.56283867087479, -83.07732076084346)"
Kentucky - Monroe FY 13 (1),2013,83.42959984870305,425.8567028672183,31,"(36.63490577935887, -84.52169886537948)"
NICATOON (1),2013,80.51677314530652,183.76573379147086,84,"(28.989322512867655, -81.69941437307254)"
TURPEN TRACT - TURPEN TRACT - BLOCK 1 (1),2013,80.21123648858261,538.7660987315971,26,"(37.349979749615756, -88.68474747185303)"
COMMUNITY PROTECTION GRANT - ROY MALONE (1),2013,77.40945866177505,198.49640529743562,21,"(33.31634381479959, -83.80988411328993)"
WEST BUFFALO (1),2013,75.23863753659026,337.1295255656463,143,"(35.34122514910883, -83.86168276988143)"
COMMUNITY PROTECTION GRANT - JAMES ADMAS (1),2013,74.96544992199301,245.54018633682043,52,"(33.89878205855813, -83.15071571085674)"
COMMUNITY PROTECTION GRANT - BETTIE SUE DAVIS (1),2013,113.98572025200887,267.9015048724189,13,"(34.213845664394505, -85.44289334317816)"
COMMUNITY PROTECTION GRANT - GEORGE CORBIN (1),2013,71.08572334157245,296.90580337745905,50,"(34.68941476825398, -85.22231709174471)"
SALT SPRINGS & BLUE CRAB - SALT SPRINGS & BLUE CRAB  NORTH (1),2013,70.84765634077114,168.7416898256699,56,"(29.36315239571532, -81.73542700154108)"
JAMESTOWN TIMBER (1),2013,69.89531925063302,245.0771873062243,129,"(33.89228078469421, -85.347252259609)"
COMMUNITY PROTECTION GRANT - BRUCE WEBER (1),2013,69.33090069635563,217.83305229859513,10,"(33.49165562418498, -83.19764091836053)"
LENA BURNS (1),2013,68.15593452831482,600.9084194742268,58,"(34.682223416871324, -93.2682537226851)"
North I-75 13 - North 75 13 WUI (5),2013,184.9289479968781,344.62088748352846,24,"(26.21025972541321, -81.26180272597365)"
COMMUNITY PROTECTION GRANT - DEREK HUDSON (1),2013,127.80340302385545,203.0066034510954,25,"(33.28323153091269, -83.26202192375088)"
PASTURE RESTORATION (1),2013,171.48122636074314,639.7985731581995,377,"(35.150655753857016, -93.74675365035905)"
COMMUNITY PROTECTION GRANT - JACOB STROCK (1),2013,64.30590230345878,189.95364923552484,15,"(33.188036658637216, -83.78347042939686)"
QUICK/THORNBURG (1),2013,63.82397876940764,433.38716754237066,43,"(35.60367986576371, -79.95079130007117)"
COMMUNITY PROTECTION GRANT - DEVON DARTNELL (1),2013,63.28870377281653,224.72085431144856,43,"(33.60522968447007, -83.23676424038486)"
COMMUNITY PROTECTION GRANT - BILL MANGUM (1),2013,62.21565518166854,198.42473867267185,10,"(33.287967231857635, -83.6119809979503)"
COMMUNITY PROTECTION GRANT - ROBERT WORSHAM (1),2013,61.83817139118105,186.08004133183906,49,"(33.13716128803819, -83.83295022934534)"
SIMPSON ,2013,60.402452056839245,290.2214079145439,11,"(34.59205793406714, -85.2129706053998)"
COMPARTMENT 67 - COMP 67 1 (1),2013,59.982456103479166,158.18411401058364,207,"(31.013946868353045, -86.82986589190594)"
FOX HUNTER BURN UNIT - FOX HUNTER #2XX (1),2013,59.21255717786462,640.120050034003,507,"(34.861207038115076, -93.92947172353487)"
ROSS CREEK EAST - ROSS CREEK EAST#5A SP (1),2013,58.08056707600067,646.3947130050103,50,"(34.821974241732896, -94.07403085164533)"
COMMUNITY PROTECTION GRANT - FRED CORLEY (1),2013,58.032345004753495,197.932365925504,25,"(33.20925443042668, -83.27377169708997)"
COMMUNITY PROTECTION GRANT - DEAN RUSS (1),2013,56.06280716584795,235.62432776043514,324,"(33.77358591071316, -85.24326617530113)"
COMMUNITY PROTECTION GRANT - ROBERT ROE (1),2013,55.40620946860807,270.24108551727966,178,"(34.250674145364776, -85.43568986302884)"
COMPARTMENT 67 - COMP 67 1 (1),2013,54.91211812863737,157.3775760889318,302,"(31.000116773867234, -86.81966077388542)"
JOHNSON COUNTY LANDFILL (1),2013,54.61767518135384,554.7835348559178,37,"(37.54898886781612, -88.83514643539722)"
No Fire Name Provided (1),2013,54.10026005034775,624.4680778757257,307,"(35.14896401504194, -93.44083813961966)"
POPE ,2013,54.07573753000159,294.2145242854643,65,"(34.66494086323365, -85.12504310405245)"
COMPARTMENT 214 - WADE 3 PLANTATION (1),2013,53.05357374427639,229.01747362528656,51,"(33.49991165431723, -85.8274482991321)"
RXBURNC057 (1),2013,52.3400881544087,520.8316328569854,91,"(34.81577676022243, -76.94430096949678)"
COMMUNITY PROTECTION GRANT - ALEX BRYAN (1),2013,52.235330367427096,253.79166900891764,50,"(33.874642544292314, -82.62602444018)"
COMMUNITY PROTECTION GRANT - MOUNT GILEAD (1),2013,51.91909984513835,205.08085207807449,5,"(33.364867916083604, -83.48907177873934)"
CAHABA TOWER (1),2013,51.91440196916821,235.3028679876066,348,"(32.78905386584913, -87.16975812877972)"
COMMUNITY PROTECTION GRANT - LARRY HOGAN (1),2013,82.44018289412804,281.08729816342816,5,"(34.44235040926711, -85.2927999874108)"
BIG HORNE RX BURN (2),2013,98.37774417513423,632.217487581422,80,"(35.27269348898238, -93.51424847987975)"
COVE LAKE LOOPS A & B (1),2013,50.86815917598102,635.8388731165497,128,"(35.22267504063728, -93.6207091051192)"
LITTLE BEAR WEST (1),2013,49.56137945795569,596.1452508764563,101,"(34.82904992875715, -93.08289022691778)"
COMMUNITY PROTECTION GRANT - CHUCK WILLIAMS (1),2013,49.41176762770803,231.77696992152136,71,"(33.72689951925987, -83.3079949517931)"
COMPARTMENT 233 - POWERLINE (1),2013,99.9840009439328,224.84286835579655,92,"(33.38130169971913, -85.95553265048129)"
COMMUNITY PROTECTION GRANT - MILLARD HARRINGTON (1),2013,48.637616956483804,189.31103319859298,43,"(33.126448680816814, -83.47358655957417)"
HARRIS RX (1),2013,48.45839356744614,602.7825208736813,59,"(39.06658773537659, -86.12870370549591)"
COMMUNITY PROTECTION GRANT - HOWARD MCMICHAEL (1),2013,48.3263362876339,210.20918540280152,10,"(33.389993358342004, -83.25273264902361)"
COMMUNITY PROTECTION GRANT - RANDELL JOHNSON (1),2013,48.12354107515695,205.53496075191097,11,"(33.334700474176444, -83.31590366708144)"
STEARNS ROAD 55 (1),2013,48.07376069185795,443.2527198130509,66,"(36.88771306303555, -84.5094957303241)"
FLETCHER - FLETCHER #2A (1),2013,47.568062049525636,644.6899586842553,29,"(35.024922627603814, -93.9219411382444)"
COMMUNITY PROTECTION GRANT - LARRY OVERSTREET (1),2013,47.4734435844957,292.9225768263962,1438,"(34.65685673594915, -83.45156919334991)"
TIM WEST (FORESTAR) (1),2013,47.44438878313131,278.859977249137,89,"(34.50614115390411, -84.15777229981282)"
C-52 TIMBER SALE - LONGLEAF RESTORATION STND 16 (1),2013,47.384965735805075,606.4426113343976,190,"(31.24951131534556, -94.41632476026528)"
COMMUNITY PROTECTION GRANT - BOYCE SPEED (1),2013,46.78017755933846,309.58342241920855,1323,"(34.87402207938549, -83.2602095704872)"
No Fire Name Provided (1),2013,46.22458337191593,146.97044656130694,486,"(31.162899805692177, -86.58382288418638)"
HOMOCHITTO BURN BLOCK HB (1),2013,45.77056479071417,396.7462922518244,28,"(31.40937916222769, -90.8407565051526)"
SOLO RESEARCH (1),2013,44.81638631582105,616.8024237708365,67,"(35.58951085293555, -92.96600836357786)"
COMPARTMENT 214 - BREEZY (1),2013,44.41891062084106,227.83173303197984,138,"(33.480574036276494, -85.82863830223239)"
LAKE SYLVIA BURN (1),2013,43.91764298405935,584.0016535637609,63,"(34.864458934676826, -92.81676865223827)"
HARVEY FLAT RX BURN - HARVEY FLAT RX BURN FY2013 (1),2013,43.667706952608455,544.7180601335948,2353,"(38.15246446677795, -86.43626018656377)"
COMMUNITY PROTECTION GRANT - DARRYAL ADDISON (1),2013,52.875860288251275,283.64551114919317,13,"(34.50129542486865, -83.32644839295317)"
COMMUNITY PROTECTION GRANT - HENRY NELSON (1),2013,41.89177654056523,237.00112343781825,30,"(33.801890692760665, -83.2929738967306)"
LOWER BRUSHY SP 0954 011 (1),2013,41.374959421796895,645.6538240239171,93,"(34.42390010693691, -94.27034700200221)"
COMMUNITY PROTECTION GRANT - BRIAN MCDAVID (1),2013,40.627099038392494,186.9688423357732,93,"(33.14874537508799, -83.8204911363231)"
No Fire Name Provided (1),2013,40.46831847213277,640.7086966577892,176,"(34.98594484804307, -93.86711614281953)"
No Fire Name Provided (1),2013,39.98567833451727,647.3975137528864,138,"(35.04242400370539, -93.96469034407622)"
INAHGEH - UNIT 3 (1),2013,39.72583631650769,574.3169077587089,123,"(37.57129998837072, -89.47389245175845)"
COMMUNITY PROTECTION GRANT - HAROLD PURVIS (1),2013,38.33398484853306,296.00169525341204,172,"(34.68344953924743, -85.17635949885238)"
HAWKINS BRANCH UNIT 8 (1),2013,37.11062450575689,317.12462033950055,220,"(35.05226930163139, -84.60420125202221)"
ABBOTT WILDLIFE RD RX BURN (1),2013,36.10267186039379,535.4727162776283,45,"(37.420949298772456, -80.10408613757811)"
GATOR PIT (1),2013,35.812000105301756,487.65464413799975,73,"(36.76997948378211, -88.0811985803111)"
COMMUNITY PROTECTION GRANT - BOBBY BROWN (1),2013,35.717800062525185,285.6081500253819,722,"(34.552589528968895, -85.02437776913162)"
BUCKHORN PU 6 (1),2013,35.467119084977526,420.35314422923335,35,"(35.268991427014946, -79.8001658856274)"
No Fire Name Provided (2),2013,60.874967088407004,644.3063949181774,223,"(35.0016707583247, -93.9284328943442)"
COMMUNITY PROTECTION GRANT - SUNNY HOLLOWAY (1),2013,34.67934399165448,191.9999983144471,21,"(33.220865951860965, -83.80691187776839)"
RICH_MALVERN HILL_RX - 2013_MALVERN HILL (2),2013,37.30571372627541,625.5608711323915,30,"(37.418021736336954, -77.2463644124349)"
DAVENPORT TRACT - DAVENPORT TRACT BURN UNIT (1),2013,33.963774629449475,281.37507456001657,73,"(34.54151327036655, -84.10410133768706)"
INAHGEH - UNIT 1 SOUTH (2),2013,32.49019136597197,574.6512336353443,15,"(37.58564308531439, -89.45723602169629)"
INAHGEH - INAHGEH UNIT 6 (1),2013,31.752082599036157,569.7370659629338,10,"(37.49304033382821, -89.47194962110241)"
PAYNE LAKE (1),2013,31.431029991723275,251.2958229842154,27,"(32.886920736046065, -87.43431468035298)"
BRUSHY CREEK SP 0950039 (1),2013,31.05960573464935,645.0362839664249,221,"(34.43954589013817, -94.25090559503009)"
CAHABA TOWER (1),2013,30.73600111167645,236.64406848933825,170,"(32.815346731105066, -87.17255463716296)"
BIG VALLEY SITE PREP #1 (1),2013,76.38724895193558,647.9790095791304,31,"(34.65822846521657, -94.19441015444615)"
North I-75 13 - North 75 13 WUI (1),2013,29.339117483204753,342.7741232404105,28,"(26.227873208854046, -81.28699631329394)"
ROBERT CREWS (1),2013,29.30001748854654,189.00909307591564,29,"(33.18047471183021, -83.83682710046114)"
C-52 TIMBER SALE - LONGLEAF RESTORATION STND 15 (1),2013,29.052727927697582,606.1541300876349,315,"(31.237997682867764, -94.41202751806902)"
COMMUNITY PROTECTION GRANT - DONALD ZEITER (1),2013,28.962452777150723,194.21739671209536,5,"(33.18601308501453, -83.40957942959655)"
COMMUNITY PROTECTION GRANT - PAUL PRICE (1),2013,28.699977229453463,233.5720270745594,15,"(33.73455518280613, -83.21983453629932)"
EIS RX5 HORN VALLEY - HORN VALLEY UNIT 1 (1),2013,28.44716565264812,222.28177466011243,56,"(33.30228583975349, -86.03906979966558)"
APCO_Grass _Fields_RX - 2013_GRASS_RX (3),2013,68.41215643788321,570.0405756266896,43,"(37.37817198974026, -78.80488806141734)"
CAHABA TOWER (1),2013,28.234867453062304,234.58020530601294,205,"(32.77827351578673, -87.16456833450992)"
BIG VALLEY SITE PREP #7 (1),2013,67.74804159449413,649.8652990418449,16,"(34.660370363913046, -94.22944256554736)"
No Fire Name Provided (1),2013,27.878438479218588,645.8154862253814,88,"(35.00031126332041, -93.95892731136368)"
SCIOTO (1),2013,27.729190472247353,410.97474102400327,50,"(36.1972953229006, -82.3106769115302)"
COMMUNITY PROTECTION GRANT - MARK KNOX (1),2013,27.554587179838364,295.17693200806445,93,"(34.68477443530116, -85.08615566227245)"
COSSATOT SITE PREP # 17 RX BN (1),2013,53.87229613629402,640.414257097763,81,"(34.437679106384394, -94.16424035767052)"
No Fire Name Provided (1),2013,27.438045736635257,647.4936918732076,201,"(34.727009340346015, -94.14800099729285)"
COMMUNITY PROTECTION GRANT - TERRY NOVY (1),2013,27.03167392615351,289.64934756108386,767,"(34.56588107939695, -83.18680429396227)"
SEED ORCHARD BURN UNIT - COMPARTMENT 86 PBURN (1),2013,25.449647045341848,492.2539553095106,74,"(31.498912299767234, -92.45718770030597)"
SOUTH FOURCHE NORTH BURN (1),2013,25.14195231446201,596.6591477744943,48,"(34.92524614035922, -93.03049014689135)"
RXBURNC034 (1),2013,24.8634405370276,513.2807647213274,150,"(34.76399362103298, -77.06191275864289)"
COULEY CREEK CLEARCUTS - COULEY CREEK CLEARCUTS #1 STAND 30 (1),2013,24.413923142077433,518.799136815367,44,"(31.798466912671035, -92.86733879075553)"
STATE OF ILLINOIS TRACT (1),2013,35.57150747793052,592.0049269087808,160,"(37.85382571674429, -89.51675605697267)"
COMMUNITY PROTECTION GRANT - DAYNA LAWSON (1),2013,23.546908244779857,291.2899144735159,411,"(34.615702937810894, -85.16468529119585)"
CANLOT (2),2013,45.93255155338401,398.6816023224484,77,"(36.04295861775936, -82.44432482956903)"
COMMUNITY PROTECTION GRANT - FRED BOATWRIGHT (1),2013,22.450541137016675,203.3937563552565,9,"(33.33602685771062, -83.46992249499317)"
No Fire Name Provided (1),2013,22.296181328781874,646.7803399862706,139,"(34.75389754996523, -94.11948858570024)"
NATURE STATION RX (1),2013,21.850322998646426,494.55244646326054,154,"(36.90131478804321, -88.0374008549816)"
COMMUNITY PROTECTION GRANT - DANIEL WEAVER (1),2013,20.494458299765572,294.0469569151773,70,"(34.65692611476452, -85.16141235336428)"
COMMUNITY PROTECTION GRANT - KIMBERLY ASHE (1),2013,19.973255629943658,285.3082397463024,1017,"(34.51436121385835, -83.25840773049057)"
COMMUNITY PROTECTION GRANT - LISA VAUGHAN (1),2013,19.57361374336667,235.78585476375906,25,"(33.765842613267075, -83.21102465687737)"
KERR ISLAND (1),2013,18.445823711907963,164.33952183780085,27,"(29.366768535786736, -81.81556779463578)"
COMMUNITY PROTECTION GRANT - JOSEPH MASSINGAIL (1),2013,18.147087530641745,297.30410272827555,14,"(34.68636968044508, -85.27514456849427)"
CHEOAH HELISPOT (1),2013,17.87606639064016,336.80416333571134,177,"(35.334441753620055, -83.82696575584323)"
LITTLE OAK MOUNTAIN (1),2013,16.645203904394613,435.20606494984236,76,"(36.50293478374845, -82.06021871575294)"
JOB CORPS FIREWISE (1),2013,15.726770120663595,592.5943835013439,38,"(34.537379674275506, -93.19172151906808)"
