usgs_assigned_id,fire_name,fire_year,fire_size_acres,distance_miles,perimeter_points_count,closest_point
28473,OVERLOOK (2),1987,4.818975180135598,216.6722572384483,5,"(33.20061264699984, -86.05679677218708)"
28474,VIRGINIA (2),1987,4.809822520926296,220.1387774853921,5,"(33.20485189232209, -86.16587516565097)"
28476,Blueberry (3),1987,4.5371029937584595,627.2666191902323,20,"(38.51515597340497, -79.12591684900168)"
28478,POSS OURS (2),1987,4.100657431748489,347.88088741905466,12,"(26.119369743094406, -81.32885999279894)"
28482,873210 (2),1987,3.996683116738598,554.5909240156221,151,"(38.06691428824123, -81.08653277115634)"
28495,TURNIP SEED (2),1987,4.116099838053544,226.10361086534385,5,"(33.44484556947009, -85.84970757065841)"
28502,CCC (2),1987,2.93459185323586,228.34611879334824,5,"(33.50927765836735, -85.77346532070098)"
28505,JOHNSONS (2),1987,2.7621870731102844,390.1801791345491,14,"(25.507357130085236, -81.14710921991379)"
28519,875614 (2),1987,1.998092334206741,535.942995158763,127,"(37.767878026745834, -81.05098335028045)"
28533,BURNT VEHICLE (2),1987,1.898673848408,219.65555805763853,5,"(33.20505348346743, -86.14937266743061)"
28546,RODGERS (2),1987,1.3798926328909948,389.69057816837693,10,"(25.523234819275274, -81.13128060631134)"
28581,WELCH (2),1987,0.985889081451583,347.61861603612573,7,"(35.47989127793237, -83.6610555983942)"
28593,MIKEY (2),1987,0.6558417854312208,223.66078715914526,5,"(33.30689714103268, -86.07835775311135)"
28594,DOT (2),1987,0.6373080430605987,231.89846333104876,5,"(33.504694374794106, -85.93333846831608)"
28621,FIREWOOD (2),1987,0.4591726341616268,230.27341183565207,5,"(33.49267899615582, -85.89801955576661)"
28622,RAINY (2),1987,0.4509071189047259,219.47796138453438,5,"(33.243631710319356, -86.06483884834013)"
28626,TEXAS TRUCK (2),1987,0.42018341446434654,224.2772651915169,5,"(33.319326818983846, -86.07367701461634)"
28629,DIME (2),1987,0.355635379765167,228.8946314412944,5,"(33.492373444792435, -85.84212671912952)"
28632,PANTHER M2 (2),1987,0.31592240171137875,394.28176199521124,5,"(25.646856549933403, -80.75207672461006)"
28638,875107 (2),1987,0.29952446977717045,550.7085756236888,80,"(37.96649699328056, -80.95007559704324)"
28647,DARK THIRTY (2),1987,0.2939676190650359,231.6373886650607,5,"(33.508318953892974, -85.91379293997191)"
28648,GRASS (2),1987,0.2914968070996742,218.78421166236527,5,"(33.17433402917312, -86.18032114386286)"
28654,84 MM33 (2),1987,0.20174535792653703,350.6491068101002,37,"(26.167161961780938, -81.15401836979316)"
28663,STACK (2),1987,0.19088311347836495,412.8409604293269,37,"(36.09333530726599, -81.82195918659517)"
28708,872805 (2),1987,0.09976158292955509,540.2773830881232,61,"(37.78322941310488, -80.88337887771377)"
28778,STUMPFIRE (2),1987,0.0703073728280677,573.91470443776,37,"(37.70679898907633, -79.31308474898522)"
28924,DEEP LAKE (2),1988,2682.2500573446896,350.5241330259373,254,"(26.06865992669241, -81.34121307162967)"
28941,WILSON (2),1988,2386.481661924644,376.4209502528194,58,"(25.82466998538445, -80.97955497547989)"
29067,DOVEL MTN (3),1988,640.546989768637,642.7931737528571,172,"(38.51342823451041, -78.55992550416785)"
29143,PROCTORGAP (2),1988,334.33175689888355,347.0987034298886,97,"(35.48481447797242, -83.83776260444951)"
29247,REDMAN (2),1988,160.83313877679254,357.17927757290323,44,"(35.56737079114441, -83.20181662673218)"
29254,ROUGH BUTT (2),1988,154.78018670328012,342.27600600824735,27,"(35.308153865300135, -82.96971794031485)"
29372,PANTHER 1 (2),1988,95.93430233709981,375.0609280023568,19,"(25.916033834869676, -80.85901448459536)"
29437,ABRAMS (2),1988,49.64280916692129,355.43882464321376,54,"(35.61009491578394, -83.91582544239282)"
29454,MONTVALE (3),1988,41.55735827736529,355.60519546693666,40,"(35.615088085836774, -83.97765231226178)"
29480,TRAMMEL (2),1988,34.832997426344726,218.52059330480438,5,"(33.159683596546685, -86.19963137640501)"
29486,PULLBACK (2),1988,32.941231194757734,346.9650458687691,21,"(35.47383132384267, -83.7042548149214)"
29494,Shackelford (3),1988,30.285362798340902,632.0466586626716,49,"(38.56461599122407, -79.05789515295332)"
29515,MONTVALE (2),1988,24.873893295325004,356.34206026187906,10,"(35.62519574678249, -83.96223841594076)"
29529,BORING (2),1988,20.603261804828463,352.30689159915227,34,"(35.56285928040207, -83.88032496643342)"
29532,Kephart (3),1988,20.205336648574452,631.6638609516602,26,"(38.555816336548865, -79.05243080509482)"
29546,BUCKSKIN (2),1988,18.13415868421684,216.36732868132458,5,"(33.175444177716514, -86.097676345053)"
29584,HINER (3),1988,13.636359804047952,643.9187734945555,37,"(36.05541683098143, -93.16743602098792)"
29600,MOORE (2),1988,11.535278578614808,357.01287629035414,28,"(26.07351650986162, -81.12714853716591)"
29651,RUSH (2),1988,7.624728398003625,359.8948589023419,19,"(35.66263095415959, -83.71033090087936)"
29685,CHESTNUT OAK (2),1988,5.034678090833125,222.63016313986273,5,"(33.34437209257791, -85.9575527273242)"
29703,Camp Run (3),1988,4.116121828101035,641.0212628264858,15,"(38.72570581390859, -79.08563924969087)"
29705,HOTDOG (2),1988,3.9970264241541003,538.8336685413535,180,"(37.76605979544669, -80.90029055740247)"
29718,BRICKHILL (2),1988,3.2800711539890446,169.70622072660373,21,"(30.8930368504361, -81.44413886052988)"
29727,WALLS RUN (2),1988,5.967351755853842,630.651025682708,37,"(38.35078302031994, -78.65138158988682)"
29731,TARPON 2 (2),1988,2.6973729763118484,401.170088092818,12,"(25.41836819836402, -80.96058439339961)"
29732,Lightning (3),1988,2.5930222307251927,637.2324467894839,18,"(38.655708812664066, -79.06902440491913)"
29748,Mines Run (3),1988,2.090792000351931,622.589741810904,23,"(38.45921249599485, -79.17538113767657)"
29750,HORN VALLEY CHURCH (2),1988,2.026486743426887,221.59667927526885,5,"(33.28729321957554, -86.04695276601645)"
29768,Briery Dam (3),1988,1.4165175912821824,622.6825766137501,15,"(38.4748720044423, -79.20765945882349)"
29778,SINK (2),1988,1.0734943934136285,517.5700177541338,5,"(37.1325190668988, -80.11751370221542)"
29779,Snake (3),1988,1.0595207952534569,643.1580999736032,24,"(38.72872208180565, -79.01102688538747)"
29780,STONEY FIR (2),1988,1.021362605836678,354.3903361231668,6,"(35.43989552421487, -82.72665108658545)"
29817,Gatlin Point (2),1988,0.8493682806489228,470.2838986165212,5,"(36.560039481741285, -87.90504896125478)"
29818,Grindstone (3),1988,0.844233517408918,616.5040790696443,20,"(38.35925017926857, -79.17821357053339)"
29822,STRESS (2),1988,0.5570128955681123,228.52625952040285,5,"(33.49367723433867, -85.82325513560583)"
29823,LOST (2),1988,0.5486300197800916,358.3997908682437,38,"(25.962355785556387, -81.29196619411242)"
29842,STORM (2),1988,0.45393000354955054,369.49684355810086,37,"(25.901005996838066, -81.05486133653847)"
29843,Lover's Leap (2),1988,0.4312041113466998,623.7321039195233,23,"(38.45892497303934, -79.1316923300991)"
29856,NEW SWAMP (2),1988,0.2893856183155874,168.06778073474456,11,"(30.82893115955577, -81.46066214019761)"
29857,EIGHT EIGHT EIGHTY-EIGHT (2),1988,0.2677458904183373,223.20576648787403,5,"(33.40669021467891, -85.82863505035158)"
29858,TRAILTREES (2),1988,0.25300602609669065,563.5987459274271,9,"(37.557003641042776, -79.36496199537835)"
29860,HAYJACK (2),1988,0.2500711393419889,345.44932436683484,37,"(35.358495368495966, -82.9866496576656)"
29864,SHEETS GAP (2),1988,0.24009522030031644,441.22864472264234,37,"(36.36521102220819, -81.29763377898394)"
29865,SPIER'S (2),1988,0.21435569857434322,384.90081666495814,37,"(25.66736857561872, -81.00548238279187)"
29880,LINDSAY (2),1988,0.16391896541434475,372.5544569303291,37,"(25.85742706183212, -81.0396880894951)"
29881,MONROE (2),1988,0.16391883319571268,369.35105062214046,37,"(25.86609966477872, -81.12435221653342)"
29886,CAMP 472 (2),1988,0.12609072240994496,353.3253074130749,37,"(26.122077834411694, -81.15293198225379)"
29888,TRASH (2),1988,0.11348204768890018,385.28711989418457,37,"(25.762219755658172, -80.82048134709406)"
29889,HOOD (2),1988,0.11348199122999218,368.868358993225,37,"(25.867199479262876, -81.13762807199458)"
29890,STUMPER (2),1988,0.11348181743835596,358.6271248696571,37,"(26.030241637609407, -81.15604855520039)"
29891,BARREL (2),1988,0.11348015308691599,363.19656623663707,37,"(25.89201533826136, -81.27302623886578)"
29892,ASH (2),1988,0.11254327577990526,492.18595417212595,37,"(36.813748850362984, -80.34733196073155)"
29893,HALL CEMET (3),1988,0.10123515819941564,625.9138832179701,361,"(35.92410600603425, -92.88864130386577)"
29915,TURK MTN (2),1988,0.09948503727305756,613.5591105583273,37,"(38.13144568998385, -78.79931592681079)"
29916,SAWMILL (2),1988,0.09948463209696055,611.6232586189338,37,"(38.09938522868233, -78.8015142721956)"
29961,Sign (3),1988,0.08018879547470283,630.7871082914091,17,"(38.547621491364076, -79.06686283901013)"
29966,HARDGROVE (2),1988,0.05043560983173981,360.43965847300575,37,"(25.90305195563707, -81.34222182829893)"
29978,INGRAHAM (3),1989,91170.58698880217,411.6837446786843,204,"(25.372462763866842, -80.71258155145884)"
29981,DOF#457 (2),1989,55722.54530926733,392.13709190038844,881,"(25.69102566258363, -80.73915706030675)"
29987,WALK IN (3),1989,14761.230262172625,348.149501464736,24,"(26.11218643053429, -81.33398020487361)"
30087,DOF 345 (3),1989,2126.6380164718316,399.8419786290049,233,"(25.648843774908556, -80.5833015108203)"
30118,WEST LAKE (2),1989,1073.1135976507667,413.8123305919436,760,"(25.24317071510035, -80.8913144088622)"
30144,TAMIAMI (2),1989,773.9686269788463,388.67985829750177,202,"(25.757507257054385, -80.72723093470066)"
30167,DOF 354 (3),1989,665.845748396874,403.98109605439697,363,"(25.58114033966024, -80.57645375518514)"
30179,AEROJET (2),1989,575.1262303334984,417.7643190413894,178,"(25.353972391875086, -80.55921376778912)"
30254,DOF 474 (2),1989,260.08714444982064,400.6499685163167,97,"(25.61062087093362, -80.62451100584796)"
30262,TWO ISLAND (2),1989,245.7650264086737,382.4112003596028,132,"(25.6226002231745, -81.17393213956707)"
30269,SUPPY (2),1989,228.74146079043592,379.7099916683884,48,"(25.815072613829354, -80.89594699742854)"
30287,BATMAN (2),1989,205.34003765874567,381.41728971340945,39,"(25.779602595432422, -80.90724353582202)"
30328,GIMMEE (2),1989,157.9016362803562,356.5021845727085,62,"(26.01927493514652, -81.24360132176587)"
30332,YOU'RE OUT (2),1989,153.86740242229163,363.53550824317807,93,"(26.007313380974068, -81.04613444433022)"
30341,BROAD 1 (2),1989,159.94738909871774,392.6608026122958,95,"(25.490926512439863, -81.09725601111596)"
30354,L31W (2),1989,125.45746722548526,409.9705117292218,67,"(25.452469036838206, -80.62089178869071)"
30383,GUM SOUTH (2),1989,96.13231254651001,381.1098980094034,69,"(25.708721104338434, -81.04790315049709)"
30423,SIGG 1 (2),1989,68.53435178215044,373.27527889630903,47,"(25.786873157730987, -81.14987942935211)"
30441,GUM (2),1989,62.09141762101857,384.9456723262734,14,"(25.660809993708845, -81.0164975429474)"
30504,NEWBY FARM (2),1989,34.35407378831743,632.8043317317971,46,"(37.34984521184868, -91.5398885020023)"
30530,Poot (3),1989,38.48540927414496,543.9523201568741,73,"(37.561894795471986, -80.11025341186266)"
30537,NORTH (2),1989,25.374558669137944,402.20839948886226,38,"(25.38614395996821, -80.99010472980375)"
30538,MISS (2),1989,25.00525122127295,372.3543928853188,43,"(25.94805779404491, -80.88433448501242)"
30549,BROAD FORK (2),1989,22.81951596605695,395.9812582757657,47,"(25.491987622300517, -80.98582034927865)"
30558,COONSKIN (2),1989,20.329187870750403,369.0604139108311,19,"(25.981132917315602, -80.92536364066395)"
30566,CHICKEE (2),1989,20.220917854420524,379.44894888871085,12,"(25.82299303062345, -80.88981335670515)"
30568,BROAD CRK (2),1989,18.32365007851008,395.42808493592014,18,"(25.460638720294398, -81.0659816948771)"
30575,MUD LAKE#1 (2),1989,29.4780303138838,357.4943635051905,5,"(26.05971871284735, -81.1373042341213)"
30598,N INGRAHAM (2),1989,14.669398107967368,415.2329650026511,42,"(25.3549622192211, -80.63467713396797)"
30625,TERRY'S (2),1989,11.118955473390699,392.6878672870101,18,"(25.47829881554345, -81.12192846438316)"
30628,TU PALM (2),1989,10.888739414667718,360.6056690660591,27,"(26.046310965131827, -81.06591111833492)"
30651,PAD4 (2),1989,8.860420881049093,367.2168909295477,19,"(26.017197372656174, -80.91803849166104)"
30652,TRY AGAIN (2),1989,8.683102519870879,379.06231807137374,20,"(25.820883516761956, -80.9053150222228)"
30655,L31W (2),1989,8.222897704596905,414.4885729668352,19,"(25.400541526742447, -80.57599526496597)"
30656,INTERUT (2),1989,8.062814820595486,354.82114418091425,26,"(26.017209491482657, -81.30161121165892)"
30664,MARKER28R (2),1989,7.280848429567043,347.99616371157583,22,"(26.165765908436995, -81.23833758836005)"
30675,PALMETTO (2),1989,6.131740981984711,359.7376581328326,29,"(26.05586764825502, -81.07533578638089)"
30677,OTTER (2),1989,5.960179931127811,399.915563234463,21,"(25.444942740547106, -80.94956324521614)"
30686,CUT DOWN (2),1989,5.12858422651573,229.57251629934012,5,"(33.54783754242652, -85.71927961128775)"
30693,HALL MTN (2),1989,4.973290967243251,620.0092737070303,37,"(38.22650740042896, -78.76844882860966)"
30715,AVOCADO (2),1989,3.7546549006557304,401.2815744115959,10,"(25.435444794328927, -80.92373772738817)"
30733,LIME TREE (2),1989,2.9509263353104584,386.58213014594094,11,"(25.684793123941322, -80.92002748384255)"
30735,STRIKE 3 (2),1989,3.07863967645161,375.7453187882966,37,"(25.85004921580543, -80.95446077295205)"
30736,YOU'RE OUT (2),1989,2.8210939836894915,369.8849250405562,13,"(25.849059900103047, -81.13962468847294)"
30750,PRAIRIEHOL (2),1989,2.077104427115684,614.0720120008797,20,"(37.18208531299967, -91.26705299697417)"
30759,LITTLE FOX (2),1989,1.9647308605173641,411.89183158135484,11,"(25.20363600490937, -81.0361833664508)"
30760,PINHOTI (2),1989,1.9540483075787245,234.53949076745508,5,"(33.65324757172435, -85.63476648379044)"
30763,ROOKIE (2),1989,1.5686247155666284,378.1089628361692,8,"(25.835488341488904, -80.90833426955923)"
30764,DUNNO (2),1989,1.5188151764409736,369.50576410545466,14,"(25.86503033853569, -81.12145592384366)"
30773,REDFISH (2),1989,1.4263261025989447,185.44386449138486,8,"(30.317860722895247, -87.35106640911162)"
30778,BEAR CAMP (2),1989,1.0581932172947697,345.9185807041911,11,"(26.185137847883723, -81.26751856737744)"
30781,BEEPINE (2),1989,1.0081122988091813,511.62189892068466,5,"(37.029637132086, -80.10724343470596)"
30795,BALL FOUR (2),1989,0.7699037401210781,376.43181815788637,41,"(25.796146770204242, -81.0316881076373)"
30799,TRAILSIDE (2),1989,0.630787332927937,365.07250507748876,39,"(25.974311438382887, -81.05832353412195)"
30804,PAD 2 (2),1989,0.5781738832006279,369.9331359920769,13,"(25.979180439688474, -80.90272648213514)"
30805,C.D.CHURCH (2),1989,0.5581567089705425,475.35134853886274,361,"(37.192536682603624, -86.04596151089783)"
30808,VIADUCT (2),1989,0.5169047258694015,582.4554910682903,16,"(37.79814961367104, -79.20184842157252)"
30811,LUCKYSTRIK (2),1989,0.5043625481376365,366.2903192789782,37,"(25.891275966921796, -81.17420882706466)"
30826,FUELWOOD #5 (2),1989,0.4934910353887891,231.8317143198074,5,"(33.58939764937185, -85.70126983943587)"
30828,PIT FIRE (2),1989,0.4052267783247163,228.62146551479455,5,"(33.524934190564686, -85.74196450729454)"
30832,LIGHTN #2 (2),1989,0.36518161291623713,364.16447428447265,37,"(25.984553491809034, -81.06776460106732)"
30834,FIVE-HUNDRED (2),1989,0.33594968084074645,240.31903614655423,5,"(33.76952604563057, -85.54377201168937)"
30835,SPARKLER (2),1989,0.33134407266092664,386.94153665250565,37,"(25.76239942835675, -80.77050552112824)"
30837,30-MILE (2),1989,0.3278353430687461,349.4174287936967,37,"(26.165920820530637, -81.19402581891764)"
30854,LIGHTSTR#1 (2),1989,0.20174655720841045,363.2560394378353,37,"(26.001022184187434, -81.06597970595922)"
30856,ANTONS (2),1989,0.2017428415871456,353.04885117408764,37,"(26.06845285250865, -81.26051071028306)"
30861,DEPOT (2),1989,0.1998577231275651,547.0686873303439,193,"(37.949857120911, -81.08339046612224)"
30869,MONROE (2),1989,0.1008727453744668,370.25499805631114,37,"(25.86361803235213, -81.1003796655963)"
30941,NEW JERSEY (2),1989,0.0994832176987536,612.9004000248713,37,"(38.11349133837017, -78.7858874844264)"
30952,SURVEYMARK (2),1989,0.05043677327427616,380.8151892603044,37,"(25.80790444600132, -80.87510624142149)"
31112,GRAVEYARD (2),1990,1918.9675746346775,397.88849385658153,736,"(25.42319893119844, -81.0593279492689)"
31146,WOOD (4),1990,1884.9548571238286,394.4569323203358,437,"(25.47616874367495, -81.06712015420113)"
31147,FOOT (2),1990,1334.7903680070997,394.7582702159486,416,"(25.560061108361285, -80.89506387042995)"
31197,DOF 328 (2),1990,666.2502036794916,394.2947335553578,167,"(25.74865514221653, -80.57802260099962)"
31205,PUMP SITE (2),1990,606.3849794364422,411.4428806731226,260,"(25.42899273671873, -80.61785869321831)"
31212,GATOR BAY (2),1990,568.7742545158172,378.6685991442155,276,"(25.69307915569614, -81.1573053786196)"
31234,FAKAHATCHE (2),1990,475.85287964756577,349.97836491741776,140,"(26.07630418860906, -81.34409259873766)"
31248,HARNEY (2),1990,409.8697951625526,396.64230984565376,227,"(25.423200935927508, -81.10114338549316)"
31257,INDIANCAMP (2),1990,384.1448509122928,391.9565835483576,276,"(25.56481746214705, -80.9751934566944)"
31279,STORM (2),1990,318.71342368929504,376.46743292170885,73,"(25.799456154104472, -81.02442471472976)"
31288,TIBFIB (2),1990,294.77487894722145,362.60716479365726,90,"(25.99274243487102, -81.10099967910433)"
31333,WEST TIP (2),1990,200.69311825216369,267.94278891562425,25,"(30.24337753483413, -88.72839838142255)"
31338,LOSTMAN 1 (2),1990,197.33386688582394,390.1542652762843,7,"(25.573749202916215, -81.01607130203989)"
31366,IRISH (2),1990,157.72938360979003,354.7765944672339,116,"(26.054137832218846, -81.23264368170483)"
31368,M RODGERS (2),1990,154.00843301889986,390.31028157016067,100,"(25.510842810737298, -81.13563414596578)"
31386,ROOKERY (2),1990,131.72076570809892,399.69695071075535,188,"(25.476657229278285, -80.895640929116)"
31441,SLOUGH 1 (2),1990,81.6840997539835,398.20471561162236,113,"(25.509216314243083, -80.88151152637059)"
